Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
rock-n-rolla-dvd-rental-action,Rock n Rolla,"<p>When a Russian mobster sets up a real estate scam that generates millions of pounds, various members of London's criminal underworld pursue their share of the fortune. Various shady characters, including Mr One-Two, Stella the accountant, and Johnny Quid, a druggie rock-star, try to claim their slice.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,64988666,https://image.tmdb.org/t/p/w1280/6mLXG2f7LBRpbZZgxsOFO5scgzd.jpg,,Rock n Rolla (2008) poster,action
fighting-dvd-rental-action,Fighting,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,64955898,,,,action
unknown-dvd-rental-thriller,Unknown,,DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,64923130,,,,thriller
madeas-family-reunion-dvd-rental-comedy,Madea's Family Reunion,"<p>Southern matriarch Madea has a lot on her plate. Her nieces, Vanessa and Lisa, have relationship troubles - Vanessa moves into Madea's house with her 2 young children and Lisa is engaged to a controlling man that her mother set her up with. In addition, Madea has just been court-ordered to become the guardian of Nikki, a rebellious runaway teenager. Madea must keep the peace and her family together while simultaneously planning her clan's reunion.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,64824826,https://image.tmdb.org/t/p/w1280/lAzrDS5bJJSSdPAUxuctCoomXUc.jpg,,Madea's Family Reunion (2006) poster,comedy
unrest-dvd-rental-horror,Unrest,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,64792058,,,,horror
crowning-jules-dvd-rental-comedy,Crowning Jules,"<p>To get to her Harvard admissions interview, a bright 17-year-old girl is forced to hitch a ride with her twin sister, who is headed to a beauty pageant. Their road trip takes a serious detour when they come into possession of a stolen jewel.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,64759290,https://image.tmdb.org/t/p/w1280/nK9c54AuRJwQ1NxjX1h7ZUNKg8R.jpg,,Crowning Jules (2017) poster,comedy
a-night-in-old-mexico-dvd-rental-action,A Night in Old Mexico,"<p>Forced to give up his land and home, Texas rancher Red Bovie isn't about to retire quietly in a dismal trailer park. Instead he hops in his Cadillac and hits the road with his estranged grandson for one last wild adventure filled with guns, women and booze. It’s just another night in Old Mexico.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,64595450,https://image.tmdb.org/t/p/w1280/5tKNOPkle5weHfrobca4LnXJMD5.jpg,,A Night in Old Mexico (2013) poster,action
empire-dvd-rental-thriller,Empire,,DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,64562682,,,,thriller
an-all-dogs-christmas-christmas-carol-dvd-rental-holiday,An All Dogs Christmas / Christmas Carol,,DVD,Media > Videos,"Rental, DVD, Holiday, Formatted",Genre,Holiday,shopify,1,deny,manual,0,64464378,,,,holiday
trading-places-dvd-rental-comedy,Trading Places,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,64398842,,,,comedy
smokin-aces-dvd-rental-action,Smokin' Aces,"<p>When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.</p>",DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,64366074,https://image.tmdb.org/t/p/w1280/nrdnN8WqvyOt8Bnl3hgWcZD6ZyM.jpg,,Smokin' Aces (2006) poster,action
blade-dvd-rental-action,Blade,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,64235002,,,,action
the-phantom-of-the-opera-dvd-rental-musical,The Phantom of the Opera,,DVD,Media > Videos,"Rental, DVD, Musical, Formatted",Genre,Musical,shopify,1,deny,manual,0,64202234,,,,musical
zodiac-dvd-rental-thriller,Zodiac,,DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,64169466,,,,thriller
blade-ii-dvd-rental-action,Blade II,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,64136698,,,,action
the-adventures-of-mickey-matson-and-the-copperhead-treasure-dvd-rental-kids-family,The Adventures of Mickey Matson and the Copperhead Treasure,"<p>When a mythical device from ancient times is rebuilt by a group of Confederates who feel the civil war never ended, Mickey Matson and his newfound friend, Sully, must follow a series of clues left by his dead grandfather to keep the evil men away from the three mystical objects that power the device. If he fails, it could mean not only the loss of his family's home, but maybe the demise of our country as we know it.</p>",DVD,Media > Videos,"Rental, DVD, Kids & Family, Formatted",Genre,Kids & Family,shopify,1,deny,manual,0,59778554,https://image.tmdb.org/t/p/w1280/8TBZb1MI6uxYLJT7bUIhcknqqlm.jpg,,The Adventures of Mickey Matson and the Copperhead Treasure (2012) poster,kids-family
jason-bourne-dvd-rental-action,Jason Bourne,<p>The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.</p>,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,59680250,https://image.tmdb.org/t/p/w1280/xA7N41glw17MBQtcWSm2eBlBRuG.jpg,,Jason Bourne (2016) poster,action
edward-scissorhands-dvd-rental-drama,Edward Scissorhands,<p>A small suburban town receives a visit from a castaway unfinished science experiment named Edward.</p>,DVD,Media > Videos,"Rental, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,0,59647482,https://image.tmdb.org/t/p/w1280/e0FqKFvGPdQNWG8tF9cZBtev9Em.jpg,,Edward Scissorhands (1990) poster,drama
don-jon-dvd-rental-comedy,Don Jon,"<p>A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,59614714,https://image.tmdb.org/t/p/w1280/uh8bwvgGXeUKzdL4oSul9zxyTcd.jpg,,Don Jon (2013) poster,comedy
the-twilight-saga-breaking-dawn-part-1-dvd-rental-fantasy,The Twilight Saga: Breaking Dawn Part 1,<p>Bella Swan and Edward Cullen's honeymoon phase is abruptly disrupted by betrayals and unforeseen tragedies that endanger their world.</p>,DVD,Media > Videos,"Rental, DVD, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,0,59483642,https://image.tmdb.org/t/p/w1280/qs8LsHKYlVRmJbFUiSUhhRAygwj.jpg,,The Twilight Saga: Breaking Dawn Part 1 (2011) poster,fantasy
gi-jane-dvd-rental-action,G.I. Jane,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,59450874,,,,action
elton-john-one-night-only-the-greatest-hits-dvd-rental-musical,Elton John - One Night Only - The Greatest Hits,"<p>One of the biggest musical legends in pop music today, Elton John performs one of his most memorable concerts ever at the world famous Madison Square Garden in New York City. This stunningly visual concert special was filmed over two nights in October 2000, and Elton and his band play some of his greatest hits from over four decades, including ""Your Song"", ""Crocodile Rock"", ""Candle In The Wind"" and ""Rocket Man"". Elton also invites some special guests to share the microphone on stage with him, among them Billy Joel, Bryan Adams, Kiki Dee, Mary J. Blige and Anastacia. You've never seen Elton like this before... a ""must see"" and a ""must have"" for any true Elton fan.</p>",DVD,Media > Videos,"Rental, DVD, Musical, Formatted",Genre,Musical,shopify,1,deny,manual,0,59418106,https://image.tmdb.org/t/p/w1280/z7a7KV7IA6d6mPfNmm3CDEqg5H9.jpg,,Elton John - One Night Only - The Greatest Hits (2000) poster,musical
backdraft-dvd-rental-action,Backdraft,,DVD,Media > Videos,"Rental, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,0,58959354,,,,action
total-recall-dvd-5,Total Recall,,DVD,Media > Videos,"Floor Sale, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,5.00,27318522,,,,sci-fi
tupac-resurerection-dvd-5,Tupac Resurerection,,DVD,Media > Videos,"Floor Sale, DVD, Documentary, Formatted",Genre,Documentary,shopify,1,deny,manual,5.00,27252986,,,,documentary
divergent-dvd-5,Divergent,"<p>In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.</p>",DVD,Media > Videos,"Floor Sale, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,27187450,https://image.tmdb.org/t/p/w1280/aNh4Q3iuPKDMPi2SL7GgOpiLukX.jpg,,Divergent (2014) poster,thriller
the-wedding-singer-dvd-6,The Wedding Singer,"<p>Robbie, a local rock star turned wedding singer, is dumped on the day of his wedding. Meanwhile, waitress Julia finally sets a wedding date with her fiancée Glenn. When Julia and Robbie meet and hit it off, they find that things are more complicated than anybody thought.</p>",DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,27154682,https://image.tmdb.org/t/p/w1280/zVvyTrcZQb7kC2DPDzyo25WcxXp.jpg,,The Wedding Singer (1998) poster,comedy
invasion-dvd-6,Invasion,,DVD,Media > Videos,"Floor Sale, DVD, Sci-Fi, Formatted",Genre,Sci-Fi,shopify,1,deny,manual,6.00,27089146,,,,sci-fi
source-code-dvd-5,Source Code,"<p>When decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, he discovers he's part of a mission to find the bomber of a Chicago commuter train.</p>",DVD,Media > Videos,"Floor Sale, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,5.00,27023610,https://image.tmdb.org/t/p/w1280/nTr0lvAzeQmUjgSgDEHTJpnrxTz.jpg,,Source Code (2011) poster,thriller
my-cousin-vinny-dvd-5,My Cousin Vinny,"<p>Two carefree pals traveling through rural Alabama on their way back to college are mistakenly arrested and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who has just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend to try his first case, it's a real shock - for him and the Deep South!</p>",DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,26990842,https://image.tmdb.org/t/p/w1280/iwSURa8nS2ujwrU3s1lfxxX7voH.jpg,,My Cousin Vinny (1992) poster,comedy
the-lord-of-the-rings-motion-picture-trilogy-dvd-11,The Lord of the Rings: Motion Picture Trilogy,<p>98</p>,DVD,Media > Videos,"Floor Sale, DVD, Fantasy, Formatted",Genre,Fantasy,shopify,1,deny,manual,11.00,26695930,,,,fantasy
texas-chainsaw-massacre-dvd-6,Texas Chainsaw Massacre,,DVD,Media > Videos,"Floor Sale, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,6.00,26630394,,,,horror
resevoir-dogs-dvd-6,Resevoir Dogs,<p>6</p>,DVD,Media > Videos,"Floor Sale, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,6.00,26597626,,,,thriller
boyz-n-the-hood-dvd-6,Boyz N the Hood,<p>6</p>,DVD,Media > Videos,"Floor Sale, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,6.00,26499322,https://image.tmdb.org/t/p/w1280/v4ox4aSCNT5vyLXl4Q71JiWwCXW.jpg,,Boyz N the Hood (1991) poster,thriller
fletch-dvd-5,Fletch,<p>5</p>,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,26466554,https://image.tmdb.org/t/p/w1280/nKDnMvVynvj7lwdv1iAZO1DzTYn.jpg,,Fletch (1985) poster,comedy
scary-movie-3-dvd-6,Scary Movie 3,<p>6</p>,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,6.00,26433786,https://image.tmdb.org/t/p/w1280/8dLsax5KSwlCY5uWXETKjud5k6U.jpg,,Scary Movie 3 (2003) poster,comedy
forgetting-sarah-marshall-dvd-5,Forgetting Sarah Marshall,<p>5</p>,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,26302714,https://image.tmdb.org/t/p/w1280/d4elOzyhNWVlxpG7BwigrumkFTe.jpg,,Forgetting Sarah Marshall (2008) poster,comedy
along-came-polly-dvd-5,Along Came Polly,<p>5</p>,DVD,Media > Videos,"Floor Sale, DVD, Romantic Comedy, Formatted",Genre,Romantic Comedy,shopify,1,deny,manual,5.00,26269946,https://image.tmdb.org/t/p/w1280/7Tp16THdpHkMrqgoiDresDz9CWL.jpg,,Along Came Polly (2004) poster,romantic-comedy
indiana-jones-the-complete-dvd-collection-dvd-11,Indiana Jones: The Complete DVD Collection,<p>11</p>,DVD,Media > Videos,"Floor Sale, DVD, Action, Formatted",Genre,Action,shopify,1,deny,manual,11.00,26237178,,,,action
billy-madison-dvd-5,Billy Madison,<p>5</p>,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,26204410,https://image.tmdb.org/t/p/w1280/sOdgtJdFalL9kRKaeJItARLTAEq.jpg,,Billy Madison (1995) poster,comedy
american-pie-2-dvd-5,American Pie 2,<p>5</p>,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,26040570,https://image.tmdb.org/t/p/w1280/854ZZxXdeabAs90mrV72NqShJqR.jpg,,American Pie 2 (2001) poster,comedy
dance-with-me-dvd-5,Dance with Me,<p>5</p>,DVD,Media > Videos,"Floor Sale, DVD, Drama, Formatted",Genre,Drama,shopify,1,deny,manual,5.00,26007802,,,,drama
roll-bounce-dvd-5,Roll Bounce,<p>5</p>,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,25975034,https://image.tmdb.org/t/p/w1280/lStFr3EHTNbnyOdOk2QDCqYGnlR.jpg,,Roll Bounce (2005) poster,comedy
triple-feature-billy-crystal-dvd-5,Triple Feature: Billy Crystal,<p>5</p>,DVD,Media > Videos,"Floor Sale, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,5.00,25909498,,,,comedy
