Handle,Title,Body (HTML),Vendor,Product Category,Tags,Option1 Name,Option1 Value,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Barcode,Image Src,Image Position,Image Alt Text,Genre (product.metafields.shopify.genre)
flight-plan-dvd-rental-thriller,Flightplan,"<p>Flying at 40,000 feet in a state-of-the art aircraft that she helped design, Kyle Pratt's 6-year-old daughter Julia vanishes without a trace. Or did she? No one on the plane believes Julia was ever onboard. And now Kyle, desperate and alone, can only count on her own wits to unravel the mystery and save her daughter.</p>",DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,41421306,https://image.tmdb.org/t/p/w1280/oNjZFzbe7PfF3TxztNHDkinOPyB.jpg,,Flightplan (2005) poster,thriller
snowmageddon-dvd-rental-thriller,Snowmageddon,"<p>An Alaskan town is in danger of destruction by a mystical snow globe that appears on a family's doorstep, wrapped like a Christmas gift, and causes deadly ""natural"" disasters in their own town, while simultaneously occurring in the snow globe.</p>",DVD,Media > Videos,"Rental, DVD, Thriller, Formatted",Genre,Thriller,shopify,1,deny,manual,0,40765946,https://image.tmdb.org/t/p/w1280/tCToeT0GjHCEEIGA8n4tJFavYx6.jpg,,Snowmageddon (2011) poster,thriller
battledogs-dvd-rental-horror,Battledogs,"<p>When a strange werewolf virus threatens to decimate first New York and then the world, a rogue general uses the disease to create an army of super-soldiers.</p>",DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,04642810,https://image.tmdb.org/t/p/w1280/4WLRJssh4YzWokxVgk3hfSANKm8.jpg,,Battledogs (2013) poster,horror
dark-ride-dvd-rental-horror,Dark Ride,"<p>Ten years after he brutally murdered two girls, a killer escapes from a mental institution and returns to his turf, the theme park attraction called Dark Ride. About to crash his path are a group of college kids on a road trip who stumble across the park.</p>",DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,03987450,https://image.tmdb.org/t/p/w1280/pQbQuJ7JBpaybG3n8pX43YvIoMv.jpg,,Dark Ride (2006) poster,horror
paranoid-dvd-rental-horror,Paranoid,,DVD,Media > Videos,"Rental, DVD, Horror, Formatted",Genre,Horror,shopify,1,deny,manual,0,03954682,,,,horror
last-vegas-dvd-rental-comedy,Last Vegas,"<p>Aging pals Billy, Paddy, Archie, and Sam have been best friends since childhood. When Billy finally proposes to his much-younger girlfriend, all four friends go to Las Vegas to celebrate the end of Billy's longtime bachelorhood and relive their glory days. However, the four quickly realize that the intervening decades have changed Sin City and tested their friendship in ways they had not imagined.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,03299322,https://image.tmdb.org/t/p/w1280/9Aht200Eu2jYiE9cEQdFfNDtHl6.jpg,,Last Vegas (2013) poster,comedy
role-models-dvd-rental-comedy,Role Models,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,03266554,,,,comedy
bruce-almighty-dvd-rental-comedy,Bruce Almighty,"<p>Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, NY, but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God — and the Almighty responds, endowing Bruce with all of His divine powers.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,02578426,https://image.tmdb.org/t/p/w1280/wqkWrOFtYnZSvIMu8Lsmz7WIvKC.jpg,,Bruce Almighty (2003) poster,comedy
the-toy-dvd-rental-comedy,The Toy,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,01824762,,,,comedy
corporate-animals-dvd-rental-comedy,Corporate Animals,"<p>Disaster strikes when the egotistical CEO of an edible cutlery company leads her long-suffering staff on a corporate team-building trip in New Mexico. Trapped underground, this mismatched and disgruntled group must pull together to survive.</p>",DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,01791994,https://image.tmdb.org/t/p/w1280/ajnBS9iakB3R5RIWedq6BHvmxFq.jpg,,Corporate Animals (2019) poster,comedy
half-brothers-dvd-rental-comedy,Half Brothers,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,01759226,,,,comedy
send-it-dvd-rental-comedy,Send It!,,DVD,Media > Videos,"Rental, DVD, Comedy, Formatted",Genre,Comedy,shopify,1,deny,manual,0,01103866,,,,comedy
