title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
The Bourne Identity,,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?",025192025396,,,,,"DVD, action",,,0.00,,,,,1,95384314,,,,,,,,
Fred Claus,,"Fred Claus and Santa Claus have been estranged brothers for many years. Now Fred must reconcile his differences with his brother whom he believes overshadows him. When an efficiency expert assesses the workings at the North Pole and threatens to shut Santa down, Fred must help his brother to save Christmas.",883929827176,0883929827176,,,,"DVD, holiday",,,0.00,,,,,1,03881210,,,,,,,,
Spartan,,"U.S. government agent Scott is assigned to rescue the daughter of a high-ranking government official. As willing as he is to bend the rules to get things done, though, Scott is shocked to find that others are willing to go even further to protect a political career.",085393880125,0085393880125,,,,"DVD, thriller",,,0.00,,,,,1,03815674,,,,,,,,
Head in the Clouds,,"Gilda Bessé shares her Paris apartment with an Irish schoolteacher, Guy Malyon, and Mia, a refugee from Spain. As the world drifts toward war, Gilda defiantly pursues her hedonistic lifestyle and her burgeoning career as a photographer. But Guy and Mia feel impelled to join the fight against fascism, and the three friends are separated.",9337369053370,,,,,"DVD, drama",,,0.00,,,,,1,03651834,,,,,,,,
Bad Teacher,,"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her.",043396385771,0043396385771,,,,"DVD, comedy",,,0.00,,,,,1,03487994,,,,,,,,
Acceleration,,"After being double crossed by his most trusted operative, a ruthless crime lord takes revenge by kidnapping the her son. Overwhelmed with fear, the operative is given one night to make up for her misdeeds by systematically eliminating his enemies. As the hours rush by, the steaks begin to rise and the darkened city streets turn into a brutal and bloody battle ground.",767685171905,0767685171905,,,,"DVD, action",,,0.00,,,,,1,03062010,,,,,,,,
Jindabyne,,"Outside the Australian town of Jindabyne, local man Stuart Kane is on a fishing trip with friends when they discover the body of a murdered girl.",043396183964,0043396183964,,,,"DVD, drama",,,0.00,,,,,1,02898170,,,,,,,,
Woodlawn,,Love and unity in a school torn by racism and hate in the 1970s. A gifted high school football player must learn to embrace his talent and his faith as he battles racial tensions on and off the field.,025192340260,0025192340260,,,,"DVD, drama",,,0.00,,,,,1,02373882,,,,,,,,
Vertical Limit,,"Trapped near the summit of K2, the world's second-highest mountain, Annie Garrett radios to base camp for help. Brother Peter hears Annie's message and assembles a team to save her and her group before they succumb to K2's unforgiving elements. But, as Annie lays injured in an icy cavern, the rescuers face several terrifying events that could end the rescue attempt -- and their lives.",043396050662,0043396050662,,,,"DVD, action",,,0.00,,,,,1,02275578,,,,,,,,
A Bridge too Far,,The story of Operation Market Garden—a failed attempt by the allies in the latter stages of WWII to end the war quickly by securing three bridges in Holland allowing access over the Rhine into Germany. A combination of poor allied intelligence and the presence of two crack German panzer divisions meant that the final part of this operation (the bridge in Arnhem over the Rhine) was doomed to failure.,027616675729,0027616675729,,,,"DVD, action",,,0.00,,,,,1,39950842,,,,,,,,
